"","ID","ID_PAT","id_juez","Type_Vote","Ideology","dissent_dummy","year_r","procedure","Juez_Voto","Appointment_date","End_in_court","Party_manifesto"
"1981",8350,"AUTO 169/2005","ID-Juez-42",0,"C",0,2005,"Abstract","Jorge Rodríguez-Zapata Pérez","18/12/2002","29/12/2010",3587
"1982",8342,"AUTO 169/2005","ID-Juez-40",0,"P",0,2005,"Abstract","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"1983",8326,"AUTO 169/2005","ID-Juez-39",0,"P",0,2005,"Abstract","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"1984",8366,"AUTO 169/2005","ID-Juez-45",0,"P",0,2005,"Abstract","Pascual Sala Sánchez","8/06/2004","12/06/2013",-12391
"1985",8302,"AUTO 169/2005","ID-Juez-36",0,"C",0,2005,"Abstract","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"1986",8318,"AUTO 169/2005","ID-Juez-30",0,"C",0,2005,"Abstract","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"1987",8358,"AUTO 169/2005","ID-Juez-46",0,"C",0,2005,"Abstract","Ramón Rodríguez Arribas","8/06/2004","12/06/2013",NA
"1988",13901,"AUTO 169/2015","ID-Juez-58",0,"C",0,2015,"Abstract","Santiago Martínez-Vares García","12/06/2013",NA,NA
"1989",13861,"AUTO 169/2015","ID-Juez-47",0,"P",0,2015,"Abstract","Adela Asua Batarrita","29/12/2010","10/03/2017",-22903
"1990",13853,"AUTO 169/2015","ID-Juez-49",0,"C",0,2015,"Abstract","Francisco Pérez de los Cobos Orihuel","29/12/2010","10/03/2017",-3786
"1991",13893,"AUTO 169/2015","ID-Juez-54",0,"C",0,2015,"Abstract","Juan José González Rivas","20/07/2012",NA,-3448
"1992",13933,"AUTO 169/2015","ID-Juez-60",0,"C",0,2015,"Abstract","Antonio Narváez Rodríguez","8/07/2014",NA,-3448
"1993",13869,"AUTO 169/2015","ID-Juez-52",0,"C/P",0,2015,"Abstract","Encarnación Roca Trias","20/07/2012",NA,NA
"1994",13909,"AUTO 169/2015","ID-Juez-56",0,"P",0,2015,"Abstract","Juan Antonio Xiol Ríos","12/06/2013",NA,NA
"1995",13885,"AUTO 169/2015","ID-Juez-53",0,"P",0,2015,"Abstract","Fernando Valdés Dal-Ré","20/07/2012","15/10/2020",-27229
"1996",13925,"AUTO 169/2015","ID-Juez-59",0,"C",0,2015,"Abstract","Ricardo Enríquez Sancho","17/03/2014",NA,-3448
"1997",13917,"AUTO 169/2015","ID-Juez-57",0,"C",0,2015,"Abstract","Pedro José González-Trevijano Sánchez","12/06/2013",NA,-3448
"1998",13877,"AUTO 169/2015","ID-Juez-51",0,"C",0,2015,"Abstract","Andrés Ollero Tassara","20/07/2012",NA,-3448
"1999",15374,"AUTO 169/2016","ID-Juez-51",0,"C",0,2016,"Abstract","Andrés Ollero Tassara","20/07/2012",NA,-3448
"2000",15341,"AUTO 169/2016","ID-Juez-49",0,"C",0,2016,"Abstract","Francisco Pérez de los Cobos Orihuel","29/12/2010","10/03/2017",-3786
"2001",15363,"AUTO 169/2016","ID-Juez-52",0,"C/P",0,2016,"Abstract","Encarnación Roca Trias","20/07/2012",NA,NA
"2002",15440,"AUTO 169/2016","ID-Juez-59",0,"C",0,2016,"Abstract","Ricardo Enríquez Sancho","17/03/2014",NA,-3448
"2003",15352,"AUTO 169/2016","ID-Juez-47",0,"P",0,2016,"Abstract","Adela Asua Batarrita","29/12/2010","10/03/2017",-22903
"2004",15385,"AUTO 169/2016","ID-Juez-53",0,"P",0,2016,"Abstract","Fernando Valdés Dal-Ré","20/07/2012","15/10/2020",-27229
"2005",15407,"AUTO 169/2016","ID-Juez-58",0,"C",0,2016,"Abstract","Santiago Martínez-Vares García","12/06/2013",NA,NA
"2006",15418,"AUTO 169/2016","ID-Juez-56",0,"P",0,2016,"Abstract","Juan Antonio Xiol Ríos","12/06/2013",NA,NA
"2007",15396,"AUTO 169/2016","ID-Juez-54",0,"C",0,2016,"Abstract","Juan José González Rivas","20/07/2012",NA,-3448
"2008",15429,"AUTO 169/2016","ID-Juez-57",0,"C",0,2016,"Abstract","Pedro José González-Trevijano Sánchez","12/06/2013",NA,-3448
"2009",15451,"AUTO 169/2016","ID-Juez-60",0,"C",0,2016,"Abstract","Antonio Narváez Rodríguez","8/07/2014",NA,-3448
"2010",747,"AUTO 17/1985","ID-Juez-10",0,"C",0,1985,"Abstract","Rafael Gómez-Ferrer Morant","14/02/1980","21/02/1986",0.468
"2011",735,"AUTO 17/1985","ID-Juez-5",0,"C",0,1985,"Abstract","Gloria Begué Cantón","14/02/1980","21/02/1989",0.468
"2012",723,"AUTO 17/1985","ID-Juez-1",0,"P",0,1985,"Abstract","Ángel Latorre Segura","14/02/1980","21/02/1989",-10691
"2013",751,"AUTO 17/1985","ID-Juez-11",0,"C",0,1985,"Abstract","Ángel Escudero del Corral","7/11/1980","21/02/1986",NA
"2014",739,"AUTO 17/1985","ID-Juez-7",0,"C",0,1985,"Abstract","Luis Díez-Picazo y Ponce de León","14/02/1980","21/02/1989",0.468
"2015",727,"AUTO 17/1985","ID-Juez-8",0,"P",0,1985,"Abstract","Manuel Díez de Velasco Vallejo","14/02/1980","21/02/1986",-10691
"2016",755,"AUTO 17/1985","ID-Juez-13",0,"C",0,1985,"Abstract","Antonio Truyol Serra","9/01/1981","28/06/1990",0.468
"2017",743,"AUTO 17/1985","ID-Juez-4",0,"P",0,1985,"Abstract","Francisco Tomás y Valiente","14/02/1980","2/07/1992",-10691
"2018",731,"AUTO 17/1985","ID-Juez-3",0,"P",0,1985,"Abstract","Francisco Rubio Llorente","14/02/1980","2/07/1992",-10691
"2019",719,"AUTO 17/1985","ID-Juez-6",0,"C",0,1985,"Abstract","Jerónimo Arozamena Sierra","14/02/1980","21/02/1986",0.468
"2020",759,"AUTO 17/1985","ID-Juez-14",0,"C",0,1985,"Abstract","Francisco Pera Verdaguer","15/01/1983","21/02/1986",NA
"2021",18027,"AUTO 17/2020","ID-Juez-58",0,"C",0,2020,"Abstract","Santiago Martínez-Vares García","12/06/2013",NA,NA
"2022",18015,"AUTO 17/2020","ID-Juez-54",0,"C",0,2020,"Abstract","Juan José González Rivas","20/07/2012",NA,-3448
"2023",18031,"AUTO 17/2020","ID-Juez-56",0,"P",0,2020,"Abstract","Juan Antonio Xiol Ríos","12/06/2013",NA,NA
"2024",18019,"AUTO 17/2020","ID-Juez-52",0,"C/P",0,2020,"Abstract","Encarnación Roca Trias","20/07/2012",NA,NA
"2025",18043,"AUTO 17/2020","ID-Juez-59",0,"C",0,2020,"Abstract","Ricardo Enríquez Sancho","17/03/2014",NA,-3448
"2026",18035,"AUTO 17/2020","ID-Juez-57",0,"C",0,2020,"Abstract","Pedro José González-Trevijano Sánchez","12/06/2013",NA,-3448
"2027",18023,"AUTO 17/2020","ID-Juez-53",0,"P",0,2020,"Abstract","Fernando Valdés Dal-Ré","20/07/2012","15/10/2020",-27229
"2028",18050,"AUTO 17/2020","ID-Juez-63",0,"P",0,2020,"Abstract","Maria Luisa Balaguer Callejón","10/03/2017",NA,-24624
"2029",18047,"AUTO 17/2020","ID-Juez-62",0,"P",0,2020,"Abstract","Candido Conde-Pumpido Tourón","10/03/2017",NA,-24624
"2030",18039,"AUTO 17/2020","ID-Juez-61",0,"C",0,2020,"Abstract","Alfredo Montoya Melgar","10/03/2017",NA,-4249
"2031",13900,"AUTO 170/2015","ID-Juez-58",0,"C",0,2015,"Abstract","Santiago Martínez-Vares García","12/06/2013",NA,NA
"2032",13932,"AUTO 170/2015","ID-Juez-60",0,"C",0,2015,"Abstract","Antonio Narváez Rodríguez","8/07/2014",NA,-3448
"2033",13868,"AUTO 170/2015","ID-Juez-52",0,"C/P",0,2015,"Abstract","Encarnación Roca Trias","20/07/2012",NA,NA
"2034",13908,"AUTO 170/2015","ID-Juez-56",0,"P",0,2015,"Abstract","Juan Antonio Xiol Ríos","12/06/2013",NA,NA
"2035",13892,"AUTO 170/2015","ID-Juez-54",0,"C",0,2015,"Abstract","Juan José González Rivas","20/07/2012",NA,-3448
"2036",13884,"AUTO 170/2015","ID-Juez-53",0,"P",0,2015,"Abstract","Fernando Valdés Dal-Ré","20/07/2012","15/10/2020",-27229
"2037",13924,"AUTO 170/2015","ID-Juez-59",0,"C",0,2015,"Abstract","Ricardo Enríquez Sancho","17/03/2014",NA,-3448
"2038",13860,"AUTO 170/2015","ID-Juez-47",0,"P",0,2015,"Abstract","Adela Asua Batarrita","29/12/2010","10/03/2017",-22903
"2039",13852,"AUTO 170/2015","ID-Juez-49",0,"C",0,2015,"Abstract","Francisco Pérez de los Cobos Orihuel","29/12/2010","10/03/2017",-3786
"2040",13876,"AUTO 170/2015","ID-Juez-51",0,"C",0,2015,"Abstract","Andrés Ollero Tassara","20/07/2012",NA,-3448
"2041",13916,"AUTO 170/2015","ID-Juez-57",0,"C",0,2015,"Abstract","Pedro José González-Trevijano Sánchez","12/06/2013",NA,-3448
"2042",16759,"AUTO 170/2017","ID-Juez-60",0,"C",0,2017,"Abstract","Antonio Narváez Rodríguez","8/07/2014",NA,-3448
"2043",16747,"AUTO 170/2017","ID-Juez-58",0,"C",0,2017,"Abstract","Santiago Martínez-Vares García","12/06/2013",NA,NA
"2044",16735,"AUTO 170/2017","ID-Juez-52",0,"C/P",0,2017,"Abstract","Encarnación Roca Trias","20/07/2012",NA,NA
"2045",16763,"AUTO 170/2017","ID-Juez-61",0,"C",0,2017,"Abstract","Alfredo Montoya Melgar","10/03/2017",NA,-4249
"2046",16751,"AUTO 170/2017","ID-Juez-56",0,"P",0,2017,"Abstract","Juan Antonio Xiol Ríos","12/06/2013",NA,NA
"2047",16739,"AUTO 170/2017","ID-Juez-51",0,"C",0,2017,"Abstract","Andrés Ollero Tassara","20/07/2012",NA,-3448
"2048",16767,"AUTO 170/2017","ID-Juez-59",0,"C",0,2017,"Abstract","Ricardo Enríquez Sancho","17/03/2014",NA,-3448
"2049",16755,"AUTO 170/2017","ID-Juez-57",0,"C",0,2017,"Abstract","Pedro José González-Trevijano Sánchez","12/06/2013",NA,-3448
"2050",16743,"AUTO 170/2017","ID-Juez-53",0,"P",0,2017,"Abstract","Fernando Valdés Dal-Ré","20/07/2012","15/10/2020",-27229
"2051",16731,"AUTO 170/2017","ID-Juez-54",0,"C",0,2017,"Abstract","Juan José González Rivas","20/07/2012",NA,-3448
"2052",16771,"AUTO 170/2017","ID-Juez-62",0,"P",0,2017,"Abstract","Candido Conde-Pumpido Tourón","10/03/2017",NA,-24624
"2053",13867,"AUTO 171/2015","ID-Juez-52",0,"C/P",0,2015,"Abstract","Encarnación Roca Trias","20/07/2012",NA,NA
"2054",13907,"AUTO 171/2015","ID-Juez-56",0,"P",0,2015,"Abstract","Juan Antonio Xiol Ríos","12/06/2013",NA,NA
"2055",13931,"AUTO 171/2015","ID-Juez-60",0,"C",0,2015,"Abstract","Antonio Narváez Rodríguez","8/07/2014",NA,-3448
"2056",13923,"AUTO 171/2015","ID-Juez-59",0,"C",0,2015,"Abstract","Ricardo Enríquez Sancho","17/03/2014",NA,-3448
"2057",13859,"AUTO 171/2015","ID-Juez-47",0,"P",0,2015,"Abstract","Adela Asua Batarrita","29/12/2010","10/03/2017",-22903
"2058",13899,"AUTO 171/2015","ID-Juez-58",0,"C",0,2015,"Abstract","Santiago Martínez-Vares García","12/06/2013",NA,NA
"2059",13891,"AUTO 171/2015","ID-Juez-54",0,"C",0,2015,"Abstract","Juan José González Rivas","20/07/2012",NA,-3448
"2060",13875,"AUTO 171/2015","ID-Juez-51",0,"C",0,2015,"Abstract","Andrés Ollero Tassara","20/07/2012",NA,-3448
"2061",13915,"AUTO 171/2015","ID-Juez-57",0,"C",0,2015,"Abstract","Pedro José González-Trevijano Sánchez","12/06/2013",NA,-3448
"2062",13851,"AUTO 171/2015","ID-Juez-49",0,"C",0,2015,"Abstract","Francisco Pérez de los Cobos Orihuel","29/12/2010","10/03/2017",-3786
"2063",13883,"AUTO 171/2015","ID-Juez-53",0,"P",0,2015,"Abstract","Fernando Valdés Dal-Ré","20/07/2012","15/10/2020",-27229
"2064",15373,"AUTO 171/2016","ID-Juez-51",0,"C",0,2016,"Abstract","Andrés Ollero Tassara","20/07/2012",NA,-3448
"2065",15362,"AUTO 171/2016","ID-Juez-52",0,"C/P",0,2016,"Abstract","Encarnación Roca Trias","20/07/2012",NA,NA
"2066",15417,"AUTO 171/2016","ID-Juez-56",0,"P",0,2016,"Abstract","Juan Antonio Xiol Ríos","12/06/2013",NA,NA
"2067",15351,"AUTO 171/2016","ID-Juez-47",0,"P",0,2016,"Abstract","Adela Asua Batarrita","29/12/2010","10/03/2017",-22903
"2068",15340,"AUTO 171/2016","ID-Juez-49",0,"C",0,2016,"Abstract","Francisco Pérez de los Cobos Orihuel","29/12/2010","10/03/2017",-3786
"2069",15406,"AUTO 171/2016","ID-Juez-58",0,"C",0,2016,"Abstract","Santiago Martínez-Vares García","12/06/2013",NA,NA
"2070",15439,"AUTO 171/2016","ID-Juez-59",0,"C",0,2016,"Abstract","Ricardo Enríquez Sancho","17/03/2014",NA,-3448
"2071",15384,"AUTO 171/2016","ID-Juez-53",0,"P",0,2016,"Abstract","Fernando Valdés Dal-Ré","20/07/2012","15/10/2020",-27229
"2072",15450,"AUTO 171/2016","ID-Juez-60",0,"C",0,2016,"Abstract","Antonio Narváez Rodríguez","8/07/2014",NA,-3448
"2073",15395,"AUTO 171/2016","ID-Juez-54",0,"C",0,2016,"Abstract","Juan José González Rivas","20/07/2012",NA,-3448
"2074",15428,"AUTO 171/2016","ID-Juez-57",0,"C",0,2016,"Abstract","Pedro José González-Trevijano Sánchez","12/06/2013",NA,-3448
"2075",2433,"AUTO 172/1989","ID-Juez-19",0,"P",0,1989,"Abstract","Luis María López Guerra","21/02/1986","7/04/1995",-11648
"2076",2408,"AUTO 172/1989","ID-Juez-17",0,"P",0,1989,"Abstract","Fernando García-Mon y González-Regueral","21/02/1986","16/12/1998",-11648
"2077",2418,"AUTO 172/1989","ID-Juez-16",0,"P",0,1989,"Abstract","Eugenio Díaz Eimil","21/02/1986","7/04/1995",NA
"2078",2393,"AUTO 172/1989","ID-Juez-4",0,"P",0,1989,"Abstract","Francisco Tomás y Valiente","14/02/1980","2/07/1992",-10691
"2079",2398,"AUTO 172/1989","ID-Juez-3",0,"P",0,1989,"Abstract","Francisco Rubio Llorente","14/02/1980","2/07/1992",-10691
"2080",2438,"AUTO 172/1989","ID-Juez-22",0,"C",0,1989,"Abstract","José Luis de los Mozos y de los Mozos","21/02/1989","2/07/1992",-3106
"2081",2413,"AUTO 172/1989","ID-Juez-15",0,"P",0,1989,"Abstract","Carlos de la Vega Benayas","21/02/1986","7/04/1995",NA
"2082",2423,"AUTO 172/1989","ID-Juez-20",0,"P",0,1989,"Abstract","Miguel Rodríguez-Piñero y Bravo-Ferrer","21/02/1986","7/04/1995",-11648
"2083",2428,"AUTO 172/1989","ID-Juez-18",0,"P",0,1989,"Abstract","Jesús Leguina Villa","21/02/1986","2/07/1992",-11648
"2084",2403,"AUTO 172/1989","ID-Juez-13",0,"C",0,1989,"Abstract","Antonio Truyol Serra","9/01/1981","28/06/1990",0.468
"2085",2443,"AUTO 172/1989","ID-Juez-21",0,"P",0,1989,"Abstract","Álvaro Rodríguez Bereijo","21/02/1989","16/12/1998",-11648
"2086",3474,"AUTO 172/1991","ID-Juez-19",0,"P",0,1991,"Abstract","Luis María López Guerra","21/02/1986","7/04/1995",-11648
"2087",3462,"AUTO 172/1991","ID-Juez-16",0,"P",0,1991,"Abstract","Eugenio Díaz Eimil","21/02/1986","7/04/1995",NA
"2088",3450,"AUTO 172/1991","ID-Juez-3",0,"P",0,1991,"Abstract","Francisco Rubio Llorente","14/02/1980","2/07/1992",-10691
"2089",3478,"AUTO 172/1991","ID-Juez-22",0,"C",0,1991,"Abstract","José Luis de los Mozos y de los Mozos","21/02/1989","2/07/1992",-3106
"2090",3466,"AUTO 172/1991","ID-Juez-20",0,"P",0,1991,"Abstract","Miguel Rodríguez-Piñero y Bravo-Ferrer","21/02/1986","7/04/1995",-11648
"2091",3454,"AUTO 172/1991","ID-Juez-17",0,"P",0,1991,"Abstract","Fernando García-Mon y González-Regueral","21/02/1986","16/12/1998",-11648
"2092",3482,"AUTO 172/1991","ID-Juez-21",0,"P",0,1991,"Abstract","Álvaro Rodríguez Bereijo","21/02/1989","16/12/1998",-11648
"2093",3470,"AUTO 172/1991","ID-Juez-18",0,"P",0,1991,"Abstract","Jesús Leguina Villa","21/02/1986","2/07/1992",-11648
"2094",3458,"AUTO 172/1991","ID-Juez-15",0,"P",0,1991,"Abstract","Carlos de la Vega Benayas","21/02/1986","7/04/1995",NA
"2095",3446,"AUTO 172/1991","ID-Juez-4",0,"P",0,1991,"Abstract","Francisco Tomás y Valiente","14/02/1980","2/07/1992",-10691
"2096",3486,"AUTO 172/1991","ID-Juez-24",0,"C",0,1991,"Abstract","José Gabaldón López","28/06/1990","2/07/1992",-3106
"2097",4905,"AUTO 172/1995","ID-Juez-21",0,"P",0,1995,"Abstract","Álvaro Rodríguez Bereijo","21/02/1989","16/12/1998",-11648
"2098",4906,"AUTO 172/1995","ID-Juez-24",0,"C",0,1995,"Abstract","José Gabaldón López","28/06/1990","2/07/1992",-3106
"2099",4907,"AUTO 172/1995","ID-Juez-17",0,"P",0,1995,"Abstract","Fernando García-Mon y González-Regueral","21/02/1986","16/12/1998",-11648
"2100",4908,"AUTO 172/1995","ID-Juez-23",0,"P",0,1995,"Abstract","José Vicente Gimeno Sendra","21/02/1989","16/12/1998",-11648
"2101",4909,"AUTO 172/1995","ID-Juez-28",0,"C",0,1995,"Abstract","Rafael de Mendizábal Allende","2/07/1992","6/11/2001",-3106
"2102",4910,"AUTO 172/1995","ID-Juez-26",0,"P",0,1995,"Abstract","Julio González Campos","2/07/1992","6/11/2001",-22312
"2103",4911,"AUTO 172/1995","ID-Juez-27",0,"P",0,1995,"Abstract","Pedro Cruz Villalón","2/07/1992","6/11/2001",-22312
"2104",4912,"AUTO 172/1995","ID-Juez-25",0,"P",0,1995,"Abstract","Carles Viver Pi-Sunyer","2/07/1992","5/11/2001",-22312
"2105",4913,"AUTO 172/1995","ID-Juez-29",0,"P",0,1995,"Abstract","Enrique Ruiz Vadillo","7/04/1995","16/05/1998",NA
"2106",4914,"AUTO 172/1995","ID-Juez-31",0,"P",0,1995,"Abstract","Manuel Jiménez de Parga y Cabrera","7/04/1995","8/06/2004",-23213
"2107",4915,"AUTO 172/1995","ID-Juez-30",0,"C",0,1995,"Abstract","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"2108",145,"AUTO 173/1982","ID-Juez-9",0,"P",0,1982,"Abstract","Manuel García-Pelayo y Alonso","14/02/1980","21/02/1986",-10691
"2109",163,"AUTO 173/1982","ID-Juez-7",0,"C",0,1982,"Abstract","Luis Díez-Picazo y Ponce de León","14/02/1980","21/02/1989",0.468
"2110",160,"AUTO 173/1982","ID-Juez-5",0,"C",0,1982,"Abstract","Gloria Begué Cantón","14/02/1980","21/02/1989",0.468
"2111",148,"AUTO 173/1982","ID-Juez-6",0,"C",0,1982,"Abstract","Jerónimo Arozamena Sierra","14/02/1980","21/02/1986",0.468
"2112",166,"AUTO 173/1982","ID-Juez-4",0,"P",0,1982,"Abstract","Francisco Tomás y Valiente","14/02/1980","2/07/1992",-10691
"2113",154,"AUTO 173/1982","ID-Juez-8",0,"P",0,1982,"Abstract","Manuel Díez de Velasco Vallejo","14/02/1980","21/02/1986",-10691
"2114",151,"AUTO 173/1982","ID-Juez-1",0,"P",0,1982,"Abstract","Ángel Latorre Segura","14/02/1980","21/02/1989",-10691
"2115",169,"AUTO 173/1982","ID-Juez-10",0,"C",0,1982,"Abstract","Rafael Gómez-Ferrer Morant","14/02/1980","21/02/1986",0.468
"2116",157,"AUTO 173/1982","ID-Juez-3",0,"P",0,1982,"Abstract","Francisco Rubio Llorente","14/02/1980","2/07/1992",-10691
"2117",171,"AUTO 173/1982","ID-Juez-11",0,"C",0,1982,"Abstract","Ángel Escudero del Corral","7/11/1980","21/02/1986",NA
"2118",172,"AUTO 173/1982","ID-Juez-12",0,"P",0,1982,"Abstract","Plácido Fernández Viagas","7/11/1980","9/12/1982",NA
"2119",5419,"AUTO 173/1997","ID-Juez-26",0,"P",0,1997,"Abstract","Julio González Campos","2/07/1992","6/11/2001",-22312
"2120",5421,"AUTO 173/1997","ID-Juez-27",0,"P",0,1997,"Abstract","Pedro Cruz Villalón","2/07/1992","6/11/2001",-22312
"2121",5423,"AUTO 173/1997","ID-Juez-25",0,"P",0,1997,"Abstract","Carles Viver Pi-Sunyer","2/07/1992","5/11/2001",-22312
"2122",5425,"AUTO 173/1997","ID-Juez-29",0,"P",0,1997,"Abstract","Enrique Ruiz Vadillo","7/04/1995","16/05/1998",NA
"2123",5413,"AUTO 173/1997","ID-Juez-21",0,"P",0,1997,"Abstract","Álvaro Rodríguez Bereijo","21/02/1989","16/12/1998",-11648
"2124",5427,"AUTO 173/1997","ID-Juez-31",0,"P",0,1997,"Abstract","Manuel Jiménez de Parga y Cabrera","7/04/1995","8/06/2004",-23213
"2125",5415,"AUTO 173/1997","ID-Juez-24",0,"C",0,1997,"Abstract","José Gabaldón López","28/06/1990","2/07/1992",-3106
"2126",5429,"AUTO 173/1997","ID-Juez-32",0,"P",0,1997,"Abstract","Tomás Salvador Vives Antón","7/04/1995","8/06/2004",-23213
"2127",5417,"AUTO 173/1997","ID-Juez-17",0,"P",0,1997,"Abstract","Fernando García-Mon y González-Regueral","21/02/1986","16/12/1998",-11648
"2128",5431,"AUTO 173/1997","ID-Juez-33",0,"P",0,1997,"Abstract","Pablo García Manzano","13/09/1996","8/06/2004",NA
"2129",5878,"AUTO 173/1998","ID-Juez-33",0,"P",0,1998,"Abstract","Pablo García Manzano","13/09/1996","8/06/2004",NA
"2130",5871,"AUTO 173/1998","ID-Juez-32",0,"P",0,1998,"Abstract","Tomás Salvador Vives Antón","7/04/1995","8/06/2004",-23213
"2131",5864,"AUTO 173/1998","ID-Juez-31",0,"P",0,1998,"Abstract","Manuel Jiménez de Parga y Cabrera","7/04/1995","8/06/2004",-23213
"2132",5836,"AUTO 173/1998","ID-Juez-28",0,"C",0,1998,"Abstract","Rafael de Mendizábal Allende","2/07/1992","6/11/2001",-3106
"2133",5857,"AUTO 173/1998","ID-Juez-25",0,"P",0,1998,"Abstract","Carles Viver Pi-Sunyer","2/07/1992","5/11/2001",-22312
"2134",5843,"AUTO 173/1998","ID-Juez-26",0,"P",0,1998,"Abstract","Julio González Campos","2/07/1992","6/11/2001",-22312
"2135",5829,"AUTO 173/1998","ID-Juez-23",0,"P",0,1998,"Abstract","José Vicente Gimeno Sendra","21/02/1989","16/12/1998",-11648
"2136",5850,"AUTO 173/1998","ID-Juez-27",0,"P",0,1998,"Abstract","Pedro Cruz Villalón","2/07/1992","6/11/2001",-22312
"2137",5822,"AUTO 173/1998","ID-Juez-17",0,"P",0,1998,"Abstract","Fernando García-Mon y González-Regueral","21/02/1986","16/12/1998",-11648
"2138",5815,"AUTO 173/1998","ID-Juez-24",0,"C",0,1998,"Abstract","José Gabaldón López","28/06/1990","2/07/1992",-3106
"2139",5808,"AUTO 173/1998","ID-Juez-21",0,"P",0,1998,"Abstract","Álvaro Rodríguez Bereijo","21/02/1989","16/12/1998",-11648
"2140",7216,"AUTO 173/2002","ID-Juez-37",0,"P",0,2002,"Abstract","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"2141",7209,"AUTO 173/2002","ID-Juez-36",0,"C",0,2002,"Abstract","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"2142",7223,"AUTO 173/2002","ID-Juez-30",0,"C",0,2002,"Abstract","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"2143",7237,"AUTO 173/2002","ID-Juez-41",0,"C",0,2002,"Abstract","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"2144",7181,"AUTO 173/2002","ID-Juez-32",0,"P",0,2002,"Abstract","Tomás Salvador Vives Antón","7/04/1995","8/06/2004",-23213
"2145",7195,"AUTO 173/2002","ID-Juez-34",0,"C",0,2002,"Abstract","Pablo Cachón Villar","6/10/1998","8/06/2004",NA
"2146",7174,"AUTO 173/2002","ID-Juez-31",0,"P",0,2002,"Abstract","Manuel Jiménez de Parga y Cabrera","7/04/1995","8/06/2004",-23213
"2147",7188,"AUTO 173/2002","ID-Juez-33",0,"P",0,2002,"Abstract","Pablo García Manzano","13/09/1996","8/06/2004",NA
"2148",7202,"AUTO 173/2002","ID-Juez-38",0,"C",0,2002,"Abstract","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"2149",7230,"AUTO 173/2002","ID-Juez-39",0,"P",0,2002,"Abstract","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"2150",7244,"AUTO 173/2002","ID-Juez-40",0,"P",0,2002,"Abstract","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"2151",7741,"AUTO 173/2004","ID-Juez-37",0,"P",0,2004,"Abstract","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"2152",7744,"AUTO 173/2004","ID-Juez-30",0,"C",0,2004,"Abstract","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"2153",7732,"AUTO 173/2004","ID-Juez-34",0,"C",0,2004,"Abstract","Pablo Cachón Villar","6/10/1998","8/06/2004",NA
"2154",7729,"AUTO 173/2004","ID-Juez-33",0,"P",0,2004,"Abstract","Pablo García Manzano","13/09/1996","8/06/2004",NA
"2155",7747,"AUTO 173/2004","ID-Juez-39",0,"P",0,2004,"Abstract","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"2156",7735,"AUTO 173/2004","ID-Juez-38",0,"C",0,2004,"Abstract","Vicente Conde Martín de Hijas","16/12/1998","29/12/2010",9871
"2157",7723,"AUTO 173/2004","ID-Juez-31",0,"P",0,2004,"Abstract","Manuel Jiménez de Parga y Cabrera","7/04/1995","8/06/2004",-23213
"2158",7750,"AUTO 173/2004","ID-Juez-41",0,"C",0,2004,"Abstract","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"2159",7738,"AUTO 173/2004","ID-Juez-36",0,"C",0,2004,"Abstract","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"2160",7726,"AUTO 173/2004","ID-Juez-32",0,"P",0,2004,"Abstract","Tomás Salvador Vives Antón","7/04/1995","8/06/2004",-23213
"2161",7753,"AUTO 173/2004","ID-Juez-40",0,"P",0,2004,"Abstract","Eugeni Gay Montalvo","6/11/2001","20/07/2012",-19657
"2162",7222,"AUTO 174/2002","ID-Juez-30",0,"C",0,2002,"Abstract","Javier Delgado Barrio","7/04/1995","24/07/1996",NA
"2163",7215,"AUTO 174/2002","ID-Juez-37",0,"P",0,2002,"Abstract","María Emilia Casas Baamonde","16/12/1998","29/12/2010",-4109
"2164",7208,"AUTO 174/2002","ID-Juez-36",0,"C",0,2002,"Abstract","Guillermo Jiménez Sánchez","16/12/1998","29/12/2010",9871
"2165",7194,"AUTO 174/2002","ID-Juez-34",0,"C",0,2002,"Abstract","Pablo Cachón Villar","6/10/1998","8/06/2004",NA
"2166",7236,"AUTO 174/2002","ID-Juez-41",0,"C",0,2002,"Abstract","Roberto García-Calvo y Montiel","6/11/2001","17/05/2008",3587
"2167",7229,"AUTO 174/2002","ID-Juez-39",0,"P",0,2002,"Abstract","Elisa Pérez Vera","6/11/2001","20/07/2012",-19657
"2168",7180,"AUTO 174/2002","ID-Juez-32",0,"P",0,2002,"Abstract","Tomás Salvador Vives Antón","7/04/1995","8/06/2004",-23213
