"","ID_PAT","judge1","judge2","agreement","abs_distance"
"144801","SENTENCIA 103/1997","ID-Juez-32","ID-Juez-26",1,901
"144802","SENTENCIA 103/1997","ID-Juez-32","ID-Juez-27",1,901
"144803","SENTENCIA 103/1997","ID-Juez-32","ID-Juez-25",1,901
"144804","SENTENCIA 103/1997","ID-Juez-32","ID-Juez-29",1,NA
"144805","SENTENCIA 103/1997","ID-Juez-17","ID-Juez-33",1,NA
"144806","SENTENCIA 103/1997","ID-Juez-17","ID-Juez-26",1,10664
"144807","SENTENCIA 103/1997","ID-Juez-17","ID-Juez-27",1,10664
"144808","SENTENCIA 103/1997","ID-Juez-17","ID-Juez-25",1,10664
"144809","SENTENCIA 103/1997","ID-Juez-17","ID-Juez-29",1,NA
"144810","SENTENCIA 103/1997","ID-Juez-33","ID-Juez-26",1,NA
"144811","SENTENCIA 103/1997","ID-Juez-33","ID-Juez-27",1,NA
"144812","SENTENCIA 103/1997","ID-Juez-33","ID-Juez-25",1,NA
"144813","SENTENCIA 103/1997","ID-Juez-33","ID-Juez-29",1,NA
"144814","SENTENCIA 103/1997","ID-Juez-26","ID-Juez-27",1,0
"144815","SENTENCIA 103/1997","ID-Juez-26","ID-Juez-25",1,0
"144816","SENTENCIA 103/1997","ID-Juez-26","ID-Juez-29",1,NA
"144817","SENTENCIA 103/1997","ID-Juez-27","ID-Juez-25",1,0
"144818","SENTENCIA 103/1997","ID-Juez-27","ID-Juez-29",1,NA
"144819","SENTENCIA 103/1997","ID-Juez-25","ID-Juez-29",1,NA
"144820","SENTENCIA 103/1998","ID-Juez-24","ID-Juez-17",1,8542
"144821","SENTENCIA 103/1998","ID-Juez-24","ID-Juez-28",1,0
"144822","SENTENCIA 103/1998","ID-Juez-24","ID-Juez-26",1,19206
"144823","SENTENCIA 103/1998","ID-Juez-24","ID-Juez-25",1,19206
"144824","SENTENCIA 103/1998","ID-Juez-24","ID-Juez-32",1,20107
"144825","SENTENCIA 103/1998","ID-Juez-17","ID-Juez-28",1,8542
"144826","SENTENCIA 103/1998","ID-Juez-17","ID-Juez-26",1,10664
"144827","SENTENCIA 103/1998","ID-Juez-17","ID-Juez-25",1,10664
"144828","SENTENCIA 103/1998","ID-Juez-17","ID-Juez-32",1,11565
"144829","SENTENCIA 103/1998","ID-Juez-28","ID-Juez-26",1,19206
"144830","SENTENCIA 103/1998","ID-Juez-28","ID-Juez-25",1,19206
"144831","SENTENCIA 103/1998","ID-Juez-28","ID-Juez-32",1,20107
"144832","SENTENCIA 103/1998","ID-Juez-26","ID-Juez-25",1,0
"144833","SENTENCIA 103/1998","ID-Juez-26","ID-Juez-32",1,901
"144834","SENTENCIA 103/1998","ID-Juez-25","ID-Juez-32",1,901
"144835","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-34",1,NA
"144836","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-25",1,0
"144837","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-35",1,32183
"144838","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-28",1,19206
"144839","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-38",1,32183
"144840","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-26",1,0
"144841","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-36",1,32183
"144842","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-31",1,901
"144843","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-32",1,901
"144844","SENTENCIA 103/1999","ID-Juez-27","ID-Juez-33",1,NA
"144845","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-25",1,NA
"144846","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-35",1,NA
"144847","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-28",1,NA
"144848","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-38",1,NA
"144849","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-26",1,NA
"144850","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-36",1,NA
"144851","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-31",1,NA
"144852","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-32",1,NA
"144853","SENTENCIA 103/1999","ID-Juez-34","ID-Juez-33",1,NA
"144854","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-35",1,32183
"144855","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-28",1,19206
"144856","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-38",1,32183
"144857","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-26",1,0
"144858","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-36",1,32183
"144859","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-31",1,901
"144860","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-32",1,901
"144861","SENTENCIA 103/1999","ID-Juez-25","ID-Juez-33",1,NA
"144862","SENTENCIA 103/1999","ID-Juez-35","ID-Juez-28",1,12977
"144863","SENTENCIA 103/1999","ID-Juez-35","ID-Juez-38",1,0
"144864","SENTENCIA 103/1999","ID-Juez-35","ID-Juez-26",1,32183
"144865","SENTENCIA 103/1999","ID-Juez-35","ID-Juez-36",1,0
"144866","SENTENCIA 103/1999","ID-Juez-35","ID-Juez-31",1,33084
"144867","SENTENCIA 103/1999","ID-Juez-35","ID-Juez-32",1,33084
"144868","SENTENCIA 103/1999","ID-Juez-35","ID-Juez-33",1,NA
"144869","SENTENCIA 103/1999","ID-Juez-28","ID-Juez-38",1,12977
"144870","SENTENCIA 103/1999","ID-Juez-28","ID-Juez-26",1,19206
"144871","SENTENCIA 103/1999","ID-Juez-28","ID-Juez-36",1,12977
"144872","SENTENCIA 103/1999","ID-Juez-28","ID-Juez-31",1,20107
"144873","SENTENCIA 103/1999","ID-Juez-28","ID-Juez-32",1,20107
"144874","SENTENCIA 103/1999","ID-Juez-28","ID-Juez-33",1,NA
"144875","SENTENCIA 103/1999","ID-Juez-38","ID-Juez-26",1,32183
"144876","SENTENCIA 103/1999","ID-Juez-38","ID-Juez-36",1,0
"144877","SENTENCIA 103/1999","ID-Juez-38","ID-Juez-31",1,33084
"144878","SENTENCIA 103/1999","ID-Juez-38","ID-Juez-32",1,33084
"144879","SENTENCIA 103/1999","ID-Juez-38","ID-Juez-33",1,NA
"144880","SENTENCIA 103/1999","ID-Juez-26","ID-Juez-36",1,32183
"144881","SENTENCIA 103/1999","ID-Juez-26","ID-Juez-31",1,901
"144882","SENTENCIA 103/1999","ID-Juez-26","ID-Juez-32",1,901
"144883","SENTENCIA 103/1999","ID-Juez-26","ID-Juez-33",1,NA
"144884","SENTENCIA 103/1999","ID-Juez-36","ID-Juez-31",1,33084
"144885","SENTENCIA 103/1999","ID-Juez-36","ID-Juez-32",1,33084
"144886","SENTENCIA 103/1999","ID-Juez-36","ID-Juez-33",1,NA
"144887","SENTENCIA 103/1999","ID-Juez-31","ID-Juez-32",1,0
"144888","SENTENCIA 103/1999","ID-Juez-31","ID-Juez-33",1,NA
"144889","SENTENCIA 103/1999","ID-Juez-32","ID-Juez-33",1,NA
"144890","SENTENCIA 103/2000","ID-Juez-25","ID-Juez-28",0,19206
"144891","SENTENCIA 103/2000","ID-Juez-25","ID-Juez-26",1,0
"144892","SENTENCIA 103/2000","ID-Juez-25","ID-Juez-32",1,901
"144893","SENTENCIA 103/2000","ID-Juez-25","ID-Juez-38",1,32183
"144894","SENTENCIA 103/2000","ID-Juez-25","ID-Juez-36",1,32183
"144895","SENTENCIA 103/2000","ID-Juez-28","ID-Juez-26",0,19206
"144896","SENTENCIA 103/2000","ID-Juez-28","ID-Juez-32",0,20107
"144897","SENTENCIA 103/2000","ID-Juez-28","ID-Juez-38",0,12977
"144898","SENTENCIA 103/2000","ID-Juez-28","ID-Juez-36",0,12977
"144899","SENTENCIA 103/2000","ID-Juez-26","ID-Juez-32",1,901
"144900","SENTENCIA 103/2000","ID-Juez-26","ID-Juez-38",1,32183
"144901","SENTENCIA 103/2000","ID-Juez-26","ID-Juez-36",1,32183
"144902","SENTENCIA 103/2000","ID-Juez-32","ID-Juez-38",1,33084
"144903","SENTENCIA 103/2000","ID-Juez-32","ID-Juez-36",1,33084
"144904","SENTENCIA 103/2000","ID-Juez-38","ID-Juez-36",1,0
"144905","SENTENCIA 103/2001","ID-Juez-25","ID-Juez-28",1,19206
"144906","SENTENCIA 103/2001","ID-Juez-25","ID-Juez-32",1,901
"144907","SENTENCIA 103/2001","ID-Juez-25","ID-Juez-36",1,32183
"144908","SENTENCIA 103/2001","ID-Juez-28","ID-Juez-32",1,20107
"144909","SENTENCIA 103/2001","ID-Juez-28","ID-Juez-36",1,12977
"144910","SENTENCIA 103/2001","ID-Juez-32","ID-Juez-36",1,33084
"144911","SENTENCIA 103/2002","ID-Juez-31","ID-Juez-33",1,NA
"144912","SENTENCIA 103/2002","ID-Juez-31","ID-Juez-35",1,33084
"144913","SENTENCIA 103/2002","ID-Juez-31","ID-Juez-37",1,19104
"144914","SENTENCIA 103/2002","ID-Juez-31","ID-Juez-30",1,NA
"144915","SENTENCIA 103/2002","ID-Juez-31","ID-Juez-41",1,26800
"144916","SENTENCIA 103/2002","ID-Juez-33","ID-Juez-35",1,NA
"144917","SENTENCIA 103/2002","ID-Juez-33","ID-Juez-37",1,NA
"144918","SENTENCIA 103/2002","ID-Juez-33","ID-Juez-30",1,NA
"144919","SENTENCIA 103/2002","ID-Juez-33","ID-Juez-41",1,NA
"144920","SENTENCIA 103/2002","ID-Juez-35","ID-Juez-37",1,13980
"144921","SENTENCIA 103/2002","ID-Juez-35","ID-Juez-30",1,NA
"144922","SENTENCIA 103/2002","ID-Juez-35","ID-Juez-41",1,6284
"144923","SENTENCIA 103/2002","ID-Juez-37","ID-Juez-30",1,NA
"144924","SENTENCIA 103/2002","ID-Juez-37","ID-Juez-41",1,7696
"144925","SENTENCIA 103/2002","ID-Juez-30","ID-Juez-41",1,NA
"144926","SENTENCIA 103/2003","ID-Juez-32","ID-Juez-34",1,NA
"144927","SENTENCIA 103/2003","ID-Juez-32","ID-Juez-38",1,33084
"144928","SENTENCIA 103/2003","ID-Juez-32","ID-Juez-36",1,33084
"144929","SENTENCIA 103/2003","ID-Juez-32","ID-Juez-39",1,3556
"144930","SENTENCIA 103/2003","ID-Juez-32","ID-Juez-40",1,3556
"144931","SENTENCIA 103/2003","ID-Juez-34","ID-Juez-38",1,NA
"144932","SENTENCIA 103/2003","ID-Juez-34","ID-Juez-36",1,NA
"144933","SENTENCIA 103/2003","ID-Juez-34","ID-Juez-39",1,NA
"144934","SENTENCIA 103/2003","ID-Juez-34","ID-Juez-40",1,NA
"144935","SENTENCIA 103/2003","ID-Juez-38","ID-Juez-36",1,0
"144936","SENTENCIA 103/2003","ID-Juez-38","ID-Juez-39",1,29528
"144937","SENTENCIA 103/2003","ID-Juez-38","ID-Juez-40",1,29528
"144938","SENTENCIA 103/2003","ID-Juez-36","ID-Juez-39",1,29528
"144939","SENTENCIA 103/2003","ID-Juez-36","ID-Juez-40",1,29528
"144940","SENTENCIA 103/2003","ID-Juez-39","ID-Juez-40",1,0
"144941","SENTENCIA 103/2004","ID-Juez-32","ID-Juez-34",1,NA
"144942","SENTENCIA 103/2004","ID-Juez-32","ID-Juez-38",0,33084
"144943","SENTENCIA 103/2004","ID-Juez-32","ID-Juez-36",1,33084
"144944","SENTENCIA 103/2004","ID-Juez-32","ID-Juez-39",1,3556
"144945","SENTENCIA 103/2004","ID-Juez-32","ID-Juez-40",1,3556
"144946","SENTENCIA 103/2004","ID-Juez-34","ID-Juez-38",0,NA
"144947","SENTENCIA 103/2004","ID-Juez-34","ID-Juez-36",1,NA
"144948","SENTENCIA 103/2004","ID-Juez-34","ID-Juez-39",1,NA
"144949","SENTENCIA 103/2004","ID-Juez-34","ID-Juez-40",1,NA
"144950","SENTENCIA 103/2004","ID-Juez-38","ID-Juez-36",0,0
"144951","SENTENCIA 103/2004","ID-Juez-38","ID-Juez-39",0,29528
"144952","SENTENCIA 103/2004","ID-Juez-38","ID-Juez-40",0,29528
"144953","SENTENCIA 103/2004","ID-Juez-36","ID-Juez-39",1,29528
"144954","SENTENCIA 103/2004","ID-Juez-36","ID-Juez-40",1,29528
"144955","SENTENCIA 103/2004","ID-Juez-39","ID-Juez-40",1,0
"144956","SENTENCIA 103/2005","ID-Juez-36","ID-Juez-38",1,0
"144957","SENTENCIA 103/2005","ID-Juez-36","ID-Juez-39",1,29528
"144958","SENTENCIA 103/2005","ID-Juez-36","ID-Juez-40",1,29528
"144959","SENTENCIA 103/2005","ID-Juez-36","ID-Juez-46",1,NA
"144960","SENTENCIA 103/2005","ID-Juez-36","ID-Juez-45",1,22262
"144961","SENTENCIA 103/2005","ID-Juez-38","ID-Juez-39",1,29528
"144962","SENTENCIA 103/2005","ID-Juez-38","ID-Juez-40",1,29528
"144963","SENTENCIA 103/2005","ID-Juez-38","ID-Juez-46",1,NA
"144964","SENTENCIA 103/2005","ID-Juez-38","ID-Juez-45",1,22262
"144965","SENTENCIA 103/2005","ID-Juez-39","ID-Juez-40",1,0
"144966","SENTENCIA 103/2005","ID-Juez-39","ID-Juez-46",1,NA
"144967","SENTENCIA 103/2005","ID-Juez-39","ID-Juez-45",1,7266
"144968","SENTENCIA 103/2005","ID-Juez-40","ID-Juez-46",1,NA
"144969","SENTENCIA 103/2005","ID-Juez-40","ID-Juez-45",1,7266
"144970","SENTENCIA 103/2005","ID-Juez-46","ID-Juez-45",1,NA
"144971","SENTENCIA 103/2006","ID-Juez-37","ID-Juez-30",1,NA
"144972","SENTENCIA 103/2006","ID-Juez-37","ID-Juez-41",1,7696
"144973","SENTENCIA 103/2006","ID-Juez-37","ID-Juez-42",1,7696
"144974","SENTENCIA 103/2006","ID-Juez-37","ID-Juez-43",1,8282
"144975","SENTENCIA 103/2006","ID-Juez-37","ID-Juez-44",1,8282
"144976","SENTENCIA 103/2006","ID-Juez-30","ID-Juez-41",1,NA
"144977","SENTENCIA 103/2006","ID-Juez-30","ID-Juez-42",1,NA
"144978","SENTENCIA 103/2006","ID-Juez-30","ID-Juez-43",1,NA
"144979","SENTENCIA 103/2006","ID-Juez-30","ID-Juez-44",1,NA
"144980","SENTENCIA 103/2006","ID-Juez-41","ID-Juez-42",1,0
"144981","SENTENCIA 103/2006","ID-Juez-41","ID-Juez-43",1,15978
"144982","SENTENCIA 103/2006","ID-Juez-41","ID-Juez-44",1,15978
"144983","SENTENCIA 103/2006","ID-Juez-42","ID-Juez-43",1,15978
"144984","SENTENCIA 103/2006","ID-Juez-42","ID-Juez-44",1,15978
"144985","SENTENCIA 103/2006","ID-Juez-43","ID-Juez-44",1,0
"144986","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-44",1,8282
"144987","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-42",1,7696
"144988","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-36",1,13980
"144989","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-45",1,8282
"144990","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-46",1,NA
"144991","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-38",1,13980
"144992","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-43",1,8282
"144993","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-40",1,15548
"144994","SENTENCIA 103/2008","ID-Juez-37","ID-Juez-39",1,15548
"144995","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-42",1,15978
"144996","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-36",1,22262
"144997","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-45",1,0
"144998","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-46",1,NA
"144999","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-38",1,22262
"145000","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-43",1,0
"145001","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-40",1,7266
"145002","SENTENCIA 103/2008","ID-Juez-44","ID-Juez-39",1,7266
"145003","SENTENCIA 103/2008","ID-Juez-42","ID-Juez-36",1,6284
"145004","SENTENCIA 103/2008","ID-Juez-42","ID-Juez-45",1,15978
"145005","SENTENCIA 103/2008","ID-Juez-42","ID-Juez-46",1,NA
"145006","SENTENCIA 103/2008","ID-Juez-42","ID-Juez-38",1,6284
"145007","SENTENCIA 103/2008","ID-Juez-42","ID-Juez-43",1,15978
"145008","SENTENCIA 103/2008","ID-Juez-42","ID-Juez-40",1,23244
"145009","SENTENCIA 103/2008","ID-Juez-42","ID-Juez-39",1,23244
"145010","SENTENCIA 103/2008","ID-Juez-36","ID-Juez-45",1,22262
"145011","SENTENCIA 103/2008","ID-Juez-36","ID-Juez-46",1,NA
"145012","SENTENCIA 103/2008","ID-Juez-36","ID-Juez-38",1,0
"145013","SENTENCIA 103/2008","ID-Juez-36","ID-Juez-43",1,22262
"145014","SENTENCIA 103/2008","ID-Juez-36","ID-Juez-40",1,29528
"145015","SENTENCIA 103/2008","ID-Juez-36","ID-Juez-39",1,29528
"145016","SENTENCIA 103/2008","ID-Juez-45","ID-Juez-46",1,NA
"145017","SENTENCIA 103/2008","ID-Juez-45","ID-Juez-38",1,22262
"145018","SENTENCIA 103/2008","ID-Juez-45","ID-Juez-43",1,0
"145019","SENTENCIA 103/2008","ID-Juez-45","ID-Juez-40",1,7266
"145020","SENTENCIA 103/2008","ID-Juez-45","ID-Juez-39",1,7266
"145021","SENTENCIA 103/2008","ID-Juez-46","ID-Juez-38",1,NA
"145022","SENTENCIA 103/2008","ID-Juez-46","ID-Juez-43",1,NA
"145023","SENTENCIA 103/2008","ID-Juez-46","ID-Juez-40",1,NA
"145024","SENTENCIA 103/2008","ID-Juez-46","ID-Juez-39",1,NA
"145025","SENTENCIA 103/2008","ID-Juez-38","ID-Juez-43",1,22262
"145026","SENTENCIA 103/2008","ID-Juez-38","ID-Juez-40",1,29528
"145027","SENTENCIA 103/2008","ID-Juez-38","ID-Juez-39",1,29528
"145028","SENTENCIA 103/2008","ID-Juez-43","ID-Juez-40",1,7266
"145029","SENTENCIA 103/2008","ID-Juez-43","ID-Juez-39",1,7266
"145030","SENTENCIA 103/2008","ID-Juez-40","ID-Juez-39",1,0
"145031","SENTENCIA 103/2009","ID-Juez-42","ID-Juez-43",1,15978
"145032","SENTENCIA 103/2009","ID-Juez-42","ID-Juez-44",1,15978
"145033","SENTENCIA 103/2009","ID-Juez-43","ID-Juez-44",1,0
"145034","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-36",0,13980
"145035","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-38",0,13980
"145036","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-30",0,NA
"145037","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-39",1,15548
"145038","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-40",1,15548
"145039","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-42",0,7696
"145040","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-46",0,NA
"145041","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-45",1,8282
"145042","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-43",1,8282
"145043","SENTENCIA 103/2010","ID-Juez-37","ID-Juez-44",1,8282
"145044","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-38",1,0
"145045","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-30",1,NA
"145046","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-39",0,29528
"145047","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-40",0,29528
"145048","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-42",1,6284
"145049","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-46",1,NA
"145050","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-45",0,22262
"145051","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-43",0,22262
"145052","SENTENCIA 103/2010","ID-Juez-36","ID-Juez-44",0,22262
"145053","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-30",1,NA
"145054","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-39",0,29528
"145055","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-40",0,29528
"145056","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-42",1,6284
"145057","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-46",1,NA
"145058","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-45",0,22262
"145059","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-43",0,22262
"145060","SENTENCIA 103/2010","ID-Juez-38","ID-Juez-44",0,22262
"145061","SENTENCIA 103/2010","ID-Juez-30","ID-Juez-39",0,NA
"145062","SENTENCIA 103/2010","ID-Juez-30","ID-Juez-40",0,NA
"145063","SENTENCIA 103/2010","ID-Juez-30","ID-Juez-42",1,NA
"145064","SENTENCIA 103/2010","ID-Juez-30","ID-Juez-46",1,NA
"145065","SENTENCIA 103/2010","ID-Juez-30","ID-Juez-45",0,NA
"145066","SENTENCIA 103/2010","ID-Juez-30","ID-Juez-43",0,NA
"145067","SENTENCIA 103/2010","ID-Juez-30","ID-Juez-44",0,NA
"145068","SENTENCIA 103/2010","ID-Juez-39","ID-Juez-40",1,0
"145069","SENTENCIA 103/2010","ID-Juez-39","ID-Juez-42",0,23244
"145070","SENTENCIA 103/2010","ID-Juez-39","ID-Juez-46",0,NA
"145071","SENTENCIA 103/2010","ID-Juez-39","ID-Juez-45",1,7266
"145072","SENTENCIA 103/2010","ID-Juez-39","ID-Juez-43",1,7266
"145073","SENTENCIA 103/2010","ID-Juez-39","ID-Juez-44",1,7266
"145074","SENTENCIA 103/2010","ID-Juez-40","ID-Juez-42",0,23244
"145075","SENTENCIA 103/2010","ID-Juez-40","ID-Juez-46",0,NA
"145076","SENTENCIA 103/2010","ID-Juez-40","ID-Juez-45",1,7266
"145077","SENTENCIA 103/2010","ID-Juez-40","ID-Juez-43",1,7266
"145078","SENTENCIA 103/2010","ID-Juez-40","ID-Juez-44",1,7266
"145079","SENTENCIA 103/2010","ID-Juez-42","ID-Juez-46",1,NA
"145080","SENTENCIA 103/2010","ID-Juez-42","ID-Juez-45",0,15978
"145081","SENTENCIA 103/2010","ID-Juez-42","ID-Juez-43",0,15978
"145082","SENTENCIA 103/2010","ID-Juez-42","ID-Juez-44",0,15978
"145083","SENTENCIA 103/2010","ID-Juez-46","ID-Juez-45",0,NA
"145084","SENTENCIA 103/2010","ID-Juez-46","ID-Juez-43",0,NA
"145085","SENTENCIA 103/2010","ID-Juez-46","ID-Juez-44",0,NA
"145086","SENTENCIA 103/2010","ID-Juez-45","ID-Juez-43",1,0
"145087","SENTENCIA 103/2010","ID-Juez-45","ID-Juez-44",1,0
"145088","SENTENCIA 103/2010","ID-Juez-43","ID-Juez-44",1,0
"145089","SENTENCIA 103/2011","ID-Juez-39","ID-Juez-46",1,NA
"145090","SENTENCIA 103/2011","ID-Juez-39","ID-Juez-50",1,3246
"145091","SENTENCIA 103/2011","ID-Juez-46","ID-Juez-50",1,NA
"145092","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-53",1,14838
"145093","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-54",1,8943
"145094","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-46",1,NA
"145095","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-44",1,0
"145096","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-48",1,8605
"145097","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-47",1,10512
"145098","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-50",1,10512
"145099","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-49",0,8605
"145100","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-52",1,NA
"145101","SENTENCIA 103/2013","ID-Juez-45","ID-Juez-51",0,8943
"145102","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-54",1,23781
"145103","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-46",1,NA
"145104","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-44",1,14838
"145105","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-48",1,23443
"145106","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-47",1,4326
"145107","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-50",1,4326
"145108","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-49",0,23443
"145109","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-52",1,NA
"145110","SENTENCIA 103/2013","ID-Juez-53","ID-Juez-51",0,23781
"145111","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-46",1,NA
"145112","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-44",1,8943
"145113","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-48",1,338
"145114","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-47",1,19455
"145115","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-50",1,19455
"145116","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-49",0,338
"145117","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-52",1,NA
"145118","SENTENCIA 103/2013","ID-Juez-54","ID-Juez-51",0,0
"145119","SENTENCIA 103/2013","ID-Juez-46","ID-Juez-44",1,NA
"145120","SENTENCIA 103/2013","ID-Juez-46","ID-Juez-48",1,NA
"145121","SENTENCIA 103/2013","ID-Juez-46","ID-Juez-47",1,NA
"145122","SENTENCIA 103/2013","ID-Juez-46","ID-Juez-50",1,NA
"145123","SENTENCIA 103/2013","ID-Juez-46","ID-Juez-49",0,NA
"145124","SENTENCIA 103/2013","ID-Juez-46","ID-Juez-52",1,NA
"145125","SENTENCIA 103/2013","ID-Juez-46","ID-Juez-51",0,NA
"145126","SENTENCIA 103/2013","ID-Juez-44","ID-Juez-48",1,8605
"145127","SENTENCIA 103/2013","ID-Juez-44","ID-Juez-47",1,10512
"145128","SENTENCIA 103/2013","ID-Juez-44","ID-Juez-50",1,10512
"145129","SENTENCIA 103/2013","ID-Juez-44","ID-Juez-49",0,8605
"145130","SENTENCIA 103/2013","ID-Juez-44","ID-Juez-52",1,NA
"145131","SENTENCIA 103/2013","ID-Juez-44","ID-Juez-51",0,8943
"145132","SENTENCIA 103/2013","ID-Juez-48","ID-Juez-47",1,19117
"145133","SENTENCIA 103/2013","ID-Juez-48","ID-Juez-50",1,19117
"145134","SENTENCIA 103/2013","ID-Juez-48","ID-Juez-49",0,0
"145135","SENTENCIA 103/2013","ID-Juez-48","ID-Juez-52",1,NA
"145136","SENTENCIA 103/2013","ID-Juez-48","ID-Juez-51",0,338
"145137","SENTENCIA 103/2013","ID-Juez-47","ID-Juez-50",1,0
"145138","SENTENCIA 103/2013","ID-Juez-47","ID-Juez-49",0,19117
"145139","SENTENCIA 103/2013","ID-Juez-47","ID-Juez-52",1,NA
"145140","SENTENCIA 103/2013","ID-Juez-47","ID-Juez-51",0,19455
"145141","SENTENCIA 103/2013","ID-Juez-50","ID-Juez-49",0,19117
"145142","SENTENCIA 103/2013","ID-Juez-50","ID-Juez-52",1,NA
"145143","SENTENCIA 103/2013","ID-Juez-50","ID-Juez-51",0,19455
"145144","SENTENCIA 103/2013","ID-Juez-49","ID-Juez-52",0,NA
"145145","SENTENCIA 103/2013","ID-Juez-49","ID-Juez-51",1,338
"145146","SENTENCIA 103/2013","ID-Juez-52","ID-Juez-51",0,NA
"145147","SENTENCIA 103/2014","ID-Juez-49","ID-Juez-50",0,19117
"145148","SENTENCIA 103/2014","ID-Juez-49","ID-Juez-52",1,NA
"145149","SENTENCIA 103/2014","ID-Juez-49","ID-Juez-51",1,338
"145150","SENTENCIA 103/2014","ID-Juez-49","ID-Juez-58",1,NA
